Created on 01-28-2019,https://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2017-10-07 04-AM,BTCUSD,4331.33,4345,4331.32,4345,52.22,226474.36
2017-10-07 03-AM,BTCUSD,4345.04,4345.04,4329.17,4331.33,102.29,443472.75
2017-10-07 02-AM,BTCUSD,4368.68,4370,4345,4345.04,128.6,560616.85
2017-10-07 01-AM,BTCUSD,4368.3,4368.69,4363.1,4368.68,126.45,552142.53
2017-10-07 12-AM,BTCUSD,4369,4369,4366.3,4368.3,80.35,350956.4
2017-10-06 11-PM,BTCUSD,4362.47,4369.04,4355.83,4369,123.2,537424.87
2017-10-06 10-PM,BTCUSD,4368.57,4369.04,4350.03,4362.47,192.51,839387.33
2017-10-06 09-PM,BTCUSD,4370.6,4374.1,4360,4368.57,204.04,890887.27
2017-10-06 08-PM,BTCUSD,4362.99,4387.15,4360,4370.6,254.64,1113242.5
2017-10-06 07-PM,BTCUSD,4347.82,4374.6,4347.28,4362.99,310.87,1357087.73
2017-10-06 06-PM,BTCUSD,4340.47,4351,4339.96,4347.82,290.77,1262950.6
2017-10-06 05-PM,BTCUSD,4346.46,4346.46,4338.05,4340.47,303.83,1319607.2
2017-10-06 04-PM,BTCUSD,4344.01,4350.72,4337.7,4346.46,224.25,974663.45
2017-10-06 03-PM,BTCUSD,4343.51,4344.17,4320,4344.01,299.11,1295347.48
2017-10-06 02-PM,BTCUSD,4350.02,4354.03,4330,4343.51,431.1,1872687.24
2017-10-06 01-PM,BTCUSD,4381,4395,4350,4350.02,436.24,1906989.96
2017-10-06 12-PM,BTCUSD,4382,4383,4361.01,4381,526.31,2304113.57
2017-10-06 11-AM,BTCUSD,4387.86,4389,4379.8,4382,388.72,1704333.71
2017-10-06 10-AM,BTCUSD,4360.51,4392,4355.42,4387.86,267.32,1169849.16
2017-10-06 09-AM,BTCUSD,4383.02,4383.02,4348,4360.51,370.37,1615826.35
2017-10-06 08-AM,BTCUSD,4396.75,4399.99,4378.78,4383.02,221.79,974977.91
2017-10-06 07-AM,BTCUSD,4391.26,4398.02,4385.5,4396.75,129.43,568364.27
2017-10-06 06-AM,BTCUSD,4399.97,4407,4391.26,4391.26,255.2,1123468.28
2017-10-06 05-AM,BTCUSD,4396.21,4399.98,4384,4399.97,100.86,443062.83
2017-10-06 04-AM,BTCUSD,4397.66,4400,4388.34,4396.21,124.98,549492.34
2017-10-06 03-AM,BTCUSD,4393.9,4400,4380.82,4397.66,188.16,827156.17
2017-10-06 02-AM,BTCUSD,4384.84,4397.96,4373.96,4393.9,371.03,1626701.63
2017-10-06 01-AM,BTCUSD,4324.99,4389.69,4324.48,4384.84,423.99,1845051.3
2017-10-06 12-AM,BTCUSD,4326.18,4326.18,4318.58,4324.99,111.68,482625.84
2017-10-05 11-PM,BTCUSD,4318.59,4326.18,4318.57,4326.18,112.21,485218.07
2017-10-05 10-PM,BTCUSD,4324.7,4325.97,4318.59,4318.59,101.34,438297.67
2017-10-05 09-PM,BTCUSD,4322.98,4329.99,4322.97,4324.7,237.97,1029771.44
2017-10-05 08-PM,BTCUSD,4320.04,4322.98,4299.99,4322.98,151.45,652974.2
2017-10-05 07-PM,BTCUSD,4358.78,4358.78,4300,4320.04,343.6,1487189.19
2017-10-05 06-PM,BTCUSD,4331.01,4362.65,4331.01,4358.78,198.22,861070.27
2017-10-05 05-PM,BTCUSD,4346.19,4349.77,4331,4331.01,216.8,941683.13
2017-10-05 04-PM,BTCUSD,4356.63,4356.64,4339.9,4346.19,440.65,1916134.05
2017-10-05 03-PM,BTCUSD,4336.01,4364.59,4331.46,4356.63,314.94,1367981.57
2017-10-05 02-PM,BTCUSD,4297,4338.88,4297,4336.01,398.7,1720733.4
2017-10-05 01-PM,BTCUSD,4308.31,4308.36,4280.11,4297,282.37,1213811.41
2017-10-05 12-PM,BTCUSD,4321.98,4321.98,4307.16,4308.31,312.87,1349021.11
2017-10-05 11-AM,BTCUSD,4299.99,4334.3,4299.99,4321.98,301.87,1303568.2
2017-10-05 10-AM,BTCUSD,4315.01,4316.51,4288.82,4299.99,305.04,1312879.73
2017-10-05 09-AM,BTCUSD,4318.15,4331.33,4297.04,4315.01,437.27,1887086.03
2017-10-05 08-AM,BTCUSD,4243.82,4325.99,4243.81,4318.15,482.57,2071104.6
2017-10-05 07-AM,BTCUSD,4241.79,4249,4241.74,4243.82,149.67,635515.81
2017-10-05 06-AM,BTCUSD,4202.01,4241.8,4202.01,4241.79,233.27,985633.95
2017-10-05 05-AM,BTCUSD,4154.01,4202.8,4154,4202.01,170.15,709992.0
2017-10-05 04-AM,BTCUSD,4162.05,4164.69,4151,4154.01,83.97,349020.87
2017-10-05 03-AM,BTCUSD,4158.22,4162.97,4154.87,4162.05,72.86,303186.43
2017-10-05 02-AM,BTCUSD,4150.02,4164.75,4150.01,4158.22,156.8,652078.69
2017-10-05 01-AM,BTCUSD,4165,4166.81,4150.01,4150.02,195.09,810745.44
2017-10-05 12-AM,BTCUSD,4178.82,4178.82,4151,4165,386.34,1606766.65
2017-10-04 11-PM,BTCUSD,4230.03,4230.99,4170,4178.82,409.74,1720561.95
2017-10-04 10-PM,BTCUSD,4232.56,4235.51,4230,4230.03,147.03,622131.95
2017-10-04 09-PM,BTCUSD,4222.01,4241.15,4222,4232.56,202.6,857244.08
2017-10-04 08-PM,BTCUSD,4214.84,4224.24,4210.32,4222.01,133.62,563311.68
2017-10-04 07-PM,BTCUSD,4226.27,4232.94,4201.39,4214.84,448.05,1888112.57
2017-10-04 06-PM,BTCUSD,4214.99,4233.29,4207,4226.27,211.09,890521.0
2017-10-04 05-PM,BTCUSD,4199.88,4215,4199.87,4214.99,297.05,1251351.89
2017-10-04 04-PM,BTCUSD,4208,4208.01,4195.01,4199.88,200.99,843919.23
2017-10-04 03-PM,BTCUSD,4196.34,4209.89,4188.99,4208,233.83,981251.32
2017-10-04 02-PM,BTCUSD,4207.94,4207.94,4185,4196.34,241.05,1011592.83
2017-10-04 01-PM,BTCUSD,4210.03,4214.81,4202.84,4207.94,236.9,996912.71
2017-10-04 12-PM,BTCUSD,4218.75,4220,4192.5,4210.03,350.22,1473051.43
2017-10-04 11-AM,BTCUSD,4210.01,4224.95,4201.17,4218.75,292.59,1233721.85
2017-10-04 10-AM,BTCUSD,4223.03,4223.04,4210,4210.01,305.24,1286531.98
2017-10-04 09-AM,BTCUSD,4200.08,4227.98,4183.6,4223.03,568.13,2388091.88
2017-10-04 08-AM,BTCUSD,4246.77,4259.9,4179.99,4200.08,384.37,1619384.64
2017-10-04 07-AM,BTCUSD,4250.39,4250.79,4238.08,4246.77,116.22,493519.28
2017-10-04 06-AM,BTCUSD,4250.01,4250.39,4225.58,4250.39,190.23,806169.93
2017-10-04 05-AM,BTCUSD,4282.21,4289.26,4250,4250.01,152.16,648557.97
2017-10-04 04-AM,BTCUSD,4330.56,4330.56,4260,4282.21,299.72,1284612.81
2017-10-04 03-AM,BTCUSD,4330.01,4340,4327.27,4330.56,183.25,793800.11
2017-10-04 02-AM,BTCUSD,4336.78,4343.53,4330,4330.01,118.29,512882.39
2017-10-04 01-AM,BTCUSD,4308.33,4344,4308.33,4336.78,424.27,1834349.82
2017-10-04 12-AM,BTCUSD,4300.35,4309.04,4300.35,4308.33,144.93,624228.17
2017-10-03 11-PM,BTCUSD,4297.95,4306.8,4295.11,4300.35,162.83,700412.0
2017-10-03 10-PM,BTCUSD,4300.02,4300.52,4283.77,4297.95,199.09,855283.84
2017-10-03 09-PM,BTCUSD,4289.99,4300.59,4284,4300.02,133.72,574976.63
2017-10-03 08-PM,BTCUSD,4307.99,4312.78,4282.57,4289.99,334.11,1436757.26
2017-10-03 07-PM,BTCUSD,4294.99,4309.31,4294.98,4307.99,409.01,1759547.22
2017-10-03 06-PM,BTCUSD,4276.19,4294.99,4276.18,4294.99,221.8,950947.9
2017-10-03 05-PM,BTCUSD,4282.46,4291.86,4275.93,4276.19,227.65,976317.03
2017-10-03 04-PM,BTCUSD,4274.01,4286.99,4265,4282.46,251.36,1075112.29
2017-10-03 03-PM,BTCUSD,4298,4298,4261.77,4274.01,327.91,1405180.04
2017-10-03 02-PM,BTCUSD,4285,4298,4284.99,4298,242.25,1040149.44
2017-10-03 01-PM,BTCUSD,4282.42,4285,4280,4285,239.61,1026191.16
2017-10-03 12-PM,BTCUSD,4293.75,4311.41,4273,4282.42,464.93,1995895.58
2017-10-03 11-AM,BTCUSD,4278.77,4300,4277.23,4293.75,288.25,1235447.54
2017-10-03 10-AM,BTCUSD,4245.97,4295.47,4242,4278.77,649.45,2766281.94
2017-10-03 09-AM,BTCUSD,4264.37,4277.19,4242.42,4245.97,540.19,2297614.09
2017-10-03 08-AM,BTCUSD,4311.89,4311.89,4264.37,4264.37,280.29,1202818.0
2017-10-03 07-AM,BTCUSD,4333.99,4334,4302.59,4311.89,248.74,1072554.18
2017-10-03 06-AM,BTCUSD,4297.33,4360,4255,4333.99,1653.63,7134916.51
2017-10-03 05-AM,BTCUSD,4333.99,4333.99,4296.95,4297.33,162.16,698460.74
2017-10-03 04-AM,BTCUSD,4290.32,4360,4282.45,4333.99,1365.84,5919637.12
2017-10-03 03-AM,BTCUSD,4292.01,4314,4267.01,4290.32,292.65,1255164.65
2017-10-03 02-AM,BTCUSD,4305.36,4323,4275.73,4292.01,549.54,2363931.67
2017-10-03 01-AM,BTCUSD,4412.43,4412.44,4300,4305.36,787.35,3420547.29
2017-10-03 12-AM,BTCUSD,4417.01,4417.01,4412.43,4412.43,119.23,526598.54
2017-10-02 11-PM,BTCUSD,4410.86,4417.98,4409,4417.01,145.56,642451.31
2017-10-02 10-PM,BTCUSD,4409.27,4419.95,4406.64,4410.86,296.33,1308415.86
2017-10-02 09-PM,BTCUSD,4381.72,4415,4378.27,4409.27,280.39,1232470.63
2017-10-02 08-PM,BTCUSD,4392.71,4392.71,4375.33,4381.72,180.65,791906.65
2017-10-02 07-PM,BTCUSD,4368.07,4394.2,4368.06,4392.71,341.25,1494626.21
2017-10-02 06-PM,BTCUSD,4375.91,4378.18,4364.36,4368.07,219.14,957915.24
2017-10-02 05-PM,BTCUSD,4380,4399,4354.99,4375.91,402.99,1765960.98
2017-10-02 04-PM,BTCUSD,4399.98,4404.96,4357.25,4380,532.53,2335859.42
2017-10-02 03-PM,BTCUSD,4375.6,4407.25,4375.59,4399.98,359.47,1581208.23
2017-10-02 02-PM,BTCUSD,4372.32,4386.27,4361.99,4375.6,557.83,2440870.4
2017-10-02 01-PM,BTCUSD,4394.77,4399.58,4367.73,4372.32,557.0,2441033.46
2017-10-02 12-PM,BTCUSD,4376.81,4413.66,4376.8,4394.77,404.66,1779979.01
2017-10-02 11-AM,BTCUSD,4423,4423,4371,4376.81,534.28,2348739.01
2017-10-02 10-AM,BTCUSD,4407.01,4423,4406.1,4423,368.01,1624131.1
2017-10-02 09-AM,BTCUSD,4383,4414.98,4382.99,4407.01,385.57,1696208.42
2017-10-02 08-AM,BTCUSD,4399.51,4417.91,4378.22,4383,549.29,2412712.73
2017-10-02 07-AM,BTCUSD,4461.63,4461.63,4399,4399.51,326.71,1445572.02
2017-10-02 06-AM,BTCUSD,4464.49,4469,4450.27,4461.63,194.95,870013.62
2017-10-02 05-AM,BTCUSD,4448.85,4470,4448.84,4464.49,165.17,736269.53
2017-10-02 04-AM,BTCUSD,4435.01,4448.98,4435,4448.85,85.51,379813.67
2017-10-02 03-AM,BTCUSD,4445.13,4455.55,4435,4435.01,187.93,835788.64
2017-10-02 02-AM,BTCUSD,4448.33,4449,4440.08,4445.13,137.6,611711.42
2017-10-02 01-AM,BTCUSD,4419.99,4449,4419.98,4448.33,197.69,875873.29
2017-10-02 12-AM,BTCUSD,4409.01,4437.51,4409,4419.99,267.61,1183724.16
2017-10-01 11-PM,BTCUSD,4399.94,4409.89,4384.32,4409.01,210.44,925848.67
2017-10-01 10-PM,BTCUSD,4405.02,4414.5,4393.98,4399.94,250.3,1103263.22
2017-10-01 09-PM,BTCUSD,4420,4424.95,4405,4405.02,475.99,2101804.17
2017-10-01 08-PM,BTCUSD,4394.81,4420,4388.11,4420,707.74,3117103.1
2017-10-01 07-PM,BTCUSD,4378,4396.99,4377.99,4394.81,401.27,1760705.58
2017-10-01 06-PM,BTCUSD,4346,4383.2,4345.99,4378,518.52,2265729.63
2017-10-01 05-PM,BTCUSD,4335.84,4346.5,4335.84,4346,203.23,882838.8
2017-10-01 04-PM,BTCUSD,4308.01,4335.84,4306.69,4335.84,298.53,1289651.03
2017-10-01 03-PM,BTCUSD,4309.95,4320.87,4306.18,4308.01,276.18,1192183.87
2017-10-01 02-PM,BTCUSD,4299.91,4313.96,4299.91,4309.95,163.92,705448.25
2017-10-01 01-PM,BTCUSD,4316.01,4316.01,4292.73,4299.91,131.98,568114.99
2017-10-01 12-PM,BTCUSD,4306.1,4318.5,4304.24,4316.01,122.72,529219.99
2017-10-01 11-AM,BTCUSD,4290.23,4308.14,4281.26,4306.1,177.55,762801.95
2017-10-01 10-AM,BTCUSD,4270.44,4292.01,4270.43,4290.23,155.55,666007.78
2017-10-01 09-AM,BTCUSD,4279.95,4280.21,4257.02,4270.44,331.99,1416529.32
2017-10-01 08-AM,BTCUSD,4308,4308.01,4270.38,4279.95,246.32,1055435.57
2017-10-01 07-AM,BTCUSD,4308.56,4311.93,4308,4308,89.65,386395.33
2017-10-01 06-AM,BTCUSD,4300.06,4321.01,4300.05,4308.56,59.79,257720.38
2017-10-01 05-AM,BTCUSD,4303.27,4310.81,4300.02,4300.06,51.35,221070.07
2017-10-01 04-AM,BTCUSD,4325.13,4325.14,4303.05,4303.27,88.14,380270.64
2017-10-01 03-AM,BTCUSD,4314.91,4325.14,4313.34,4325.13,83.77,361637.57
2017-10-01 02-AM,BTCUSD,4302.03,4315,4302.02,4314.91,94.97,409407.78
2017-10-01 01-AM,BTCUSD,4300.97,4309.37,4293.99,4302.03,117.13,503584.49
2017-10-01 12-AM,BTCUSD,4295.96,4307.48,4293.99,4300.97,172.02,739769.32
2017-09-30 11-PM,BTCUSD,4269.58,4295.97,4256.92,4295.96,207.48,887932.86
2017-09-30 10-PM,BTCUSD,4318,4322.97,4269.58,4269.58,356.41,1530956.66
2017-09-30 09-PM,BTCUSD,4337.83,4337.83,4300.78,4318,469.14,2023731.45
2017-09-30 08-PM,BTCUSD,4339,4357.85,4335.2,4337.83,477.86,2077374.75
2017-09-30 07-PM,BTCUSD,4336.03,4339.01,4330.81,4339,117.13,507716.59
2017-09-30 06-PM,BTCUSD,4311.19,4340,4311.18,4336.03,226.44,980081.19
2017-09-30 05-PM,BTCUSD,4338.75,4356.28,4310.68,4311.19,366.87,1592057.16
2017-09-30 04-PM,BTCUSD,4332.53,4350,4332.53,4338.75,330.92,1438154.86
2017-09-30 03-PM,BTCUSD,4330.11,4336.75,4321.93,4332.53,209.05,904917.82
2017-09-30 02-PM,BTCUSD,4320,4349.28,4318.87,4330.11,284.67,1234254.11
2017-09-30 01-PM,BTCUSD,4315.07,4320.1,4307.5,4320,236.94,1022412.54
2017-09-30 12-PM,BTCUSD,4330.26,4349.16,4290.01,4315.07,597.48,2586575.51
2017-09-30 11-AM,BTCUSD,4295.73,4330.36,4295.72,4330.26,578.26,2493165.5
2017-09-30 10-AM,BTCUSD,4274.99,4295.73,4274.99,4295.73,254.4,1090281.23
2017-09-30 09-AM,BTCUSD,4275,4284.88,4270.34,4274.99,182.22,779628.49
2017-09-30 08-AM,BTCUSD,4259,4275,4257.13,4275,120.97,516185.85
2017-09-30 07-AM,BTCUSD,4266.1,4279.39,4258,4259,153.29,654082.48
2017-09-30 06-AM,BTCUSD,4253.8,4273.99,4253.8,4266.1,268.67,1145480.62
2017-09-30 05-AM,BTCUSD,4254.96,4259.24,4246.8,4253.8,96.24,409350.24
2017-09-30 04-AM,BTCUSD,4280.09,4280.1,4245.49,4254.96,149.0,635229.17
2017-09-30 03-AM,BTCUSD,4248,4280.1,4232.35,4280.09,262.3,1115505.64
2017-09-30 02-AM,BTCUSD,4210,4248,4210,4248,217.08,918957.07
2017-09-30 01-AM,BTCUSD,4195.02,4210,4191.51,4210,321.36,1349917.42
2017-09-30 12-AM,BTCUSD,4196.86,4198.02,4189.7,4195.02,128.16,537762.3
2017-09-29 11-PM,BTCUSD,4201.18,4201.99,4174.83,4196.86,245.04,1027907.82
2017-09-29 10-PM,BTCUSD,4200.08,4201.18,4200.07,4201.18,177.83,747045.23
2017-09-29 09-PM,BTCUSD,4167.98,4200.08,4167.98,4200.08,370.4,1550486.03
2017-09-29 08-PM,BTCUSD,4156.99,4169.99,4143.52,4167.98,203.94,848073.13
2017-09-29 07-PM,BTCUSD,4160.02,4160.72,4135,4156.99,263.3,1092768.74
2017-09-29 06-PM,BTCUSD,4178.52,4183.13,4147.36,4160.02,209.03,871714.54
2017-09-29 05-PM,BTCUSD,4172.35,4180,4166.81,4178.52,144.54,603684.72
2017-09-29 04-PM,BTCUSD,4168.33,4184.93,4155.36,4172.35,422.98,1763899.89
2017-09-29 03-PM,BTCUSD,4165.98,4169.99,4165.5,4168.33,248.11,1033953.22
2017-09-29 02-PM,BTCUSD,4166.76,4182.96,4151,4165.98,470.49,1960700.56
2017-09-29 01-PM,BTCUSD,4201.27,4201.99,4141.01,4166.76,674.31,2812854.27
2017-09-29 12-PM,BTCUSD,4187.37,4209.99,4187.36,4201.27,651.3,2737375.18
2017-09-29 11-AM,BTCUSD,4179.41,4196.16,4179.4,4187.37,267.57,1120589.41
2017-09-29 10-AM,BTCUSD,4184.81,4204.2,4170.96,4179.41,308.09,1289372.39
2017-09-29 09-AM,BTCUSD,4212.99,4212.99,4165.72,4184.81,535.54,2242460.7
2017-09-29 08-AM,BTCUSD,4199.41,4212.99,4178.95,4212.99,503.22,2112192.77
2017-09-29 07-AM,BTCUSD,4144,4200,4143.99,4199.41,350.91,1464606.12
2017-09-29 06-AM,BTCUSD,4102.13,4144,4100,4144,189.3,780578.33
2017-09-29 05-AM,BTCUSD,4109.01,4119.01,4081.19,4102.13,174.67,716811.31
2017-09-29 04-AM,BTCUSD,4099,4125.68,4079,4109.01,206.71,848856.73
2017-09-29 03-AM,BTCUSD,4051.81,4100,4050.97,4099,190.02,773372.16
2017-09-29 02-AM,BTCUSD,4032,4056.46,4031.99,4051.81,233.8,945056.02
2017-09-29 01-AM,BTCUSD,4073.2,4073.2,4015.17,4032,528.5,2135922.31
2017-09-29 12-AM,BTCUSD,4057.5,4110.67,4051.03,4073.2,720.46,2937525.55
2017-09-28 11-PM,BTCUSD,4078.07,4117.34,4017.72,4057.5,1230.1,4996659.15
2017-09-28 10-PM,BTCUSD,4155.99,4156,4064.57,4078.07,1148.72,4710689.4
2017-09-28 09-PM,BTCUSD,4193,4196.92,4155.99,4155.99,333.01,1390410.57
2017-09-28 08-PM,BTCUSD,4189.42,4193,4185,4193,166.81,698750.54
2017-09-28 07-PM,BTCUSD,4180.02,4191.99,4175.92,4189.42,156.36,654286.41
2017-09-28 06-PM,BTCUSD,4193,4198.28,4180,4180.02,250.02,1047922.05
2017-09-28 05-PM,BTCUSD,4164.5,4194.48,4164.5,4193,320.75,1339971.18
2017-09-28 04-PM,BTCUSD,4150.02,4164.51,4149.99,4164.5,309.58,1286605.07
2017-09-28 03-PM,BTCUSD,4150.01,4160.09,4142.31,4150.02,308.61,1280717.65
2017-09-28 02-PM,BTCUSD,4188.02,4188.02,4150,4150.01,284.71,1188221.42
2017-09-28 01-PM,BTCUSD,4155.13,4199.67,4155.13,4188.02,451.37,1890241.27
2017-09-28 12-PM,BTCUSD,4139.02,4168.13,4139.02,4155.13,289.99,1204783.02
2017-09-28 11-AM,BTCUSD,4138.96,4148.03,4122,4139.02,354.48,1465916.65
2017-09-28 10-AM,BTCUSD,4190.29,4190.29,4127.75,4138.96,602.39,2502162.42
2017-09-28 09-AM,BTCUSD,4212.21,4213.61,4190.2,4190.29,293.44,1232900.14
2017-09-28 08-AM,BTCUSD,4201.1,4213.61,4180.7,4212.21,232.07,973353.21
2017-09-28 07-AM,BTCUSD,4184.29,4213,4175,4201.1,255.58,1071398.27
2017-09-28 06-AM,BTCUSD,4266.26,4266.27,4167.91,4184.29,555.37,2338016.36
2017-09-28 05-AM,BTCUSD,4262.92,4269.93,4249.46,4266.26,133.61,568781.51
2017-09-28 04-AM,BTCUSD,4232,4269.95,4231.99,4262.92,164.48,700196.97
2017-09-28 03-AM,BTCUSD,4245.08,4245.09,4220,4232,154.98,655887.43
2017-09-28 02-AM,BTCUSD,4237.77,4250.74,4222.69,4245.08,221.42,937974.94
2017-09-28 01-AM,BTCUSD,4251.5,4253,4230.02,4237.77,326.49,1385117.39
2017-09-28 12-AM,BTCUSD,4197.99,4258.87,4193.6,4251.5,583.06,2463357.69
2017-09-27 11-PM,BTCUSD,4169.8,4198,4155.99,4197.99,371.97,1553769.79
2017-09-27 10-PM,BTCUSD,4180.03,4180.78,4150.56,4169.8,413.34,1719785.76
2017-09-27 09-PM,BTCUSD,4179.05,4192,4170,4180.03,251.52,1051894.67
2017-09-27 08-PM,BTCUSD,4200,4206.69,4168.11,4179.05,457.19,1916821.53
2017-09-27 07-PM,BTCUSD,4199.02,4228.39,4190,4200,786.72,3310986.24
2017-09-27 06-PM,BTCUSD,4189.98,4210.75,4180.03,4199.02,895.98,3758404.37
2017-09-27 05-PM,BTCUSD,4154.27,4189.98,4150,4189.98,595.1,2481963.53
2017-09-27 04-PM,BTCUSD,4182.01,4182.01,4150,4154.27,616.68,2572402.9
2017-09-27 03-PM,BTCUSD,4184.51,4185.42,4163.53,4182.01,828.85,3461223.48
2017-09-27 02-PM,BTCUSD,4089.92,4184.66,4089.91,4184.51,1793.35,7434311.49
2017-09-27 01-PM,BTCUSD,4084.97,4089.93,4083,4089.92,276.03,1128133.88
2017-09-27 12-PM,BTCUSD,4073.78,4085,4073.78,4084.97,298.97,1219680.38
2017-09-27 11-AM,BTCUSD,4092,4092,4064.49,4073.78,424.98,1735220.76
2017-09-27 10-AM,BTCUSD,4055.16,4096.85,4055.15,4092,573.68,2340065.19
2017-09-27 09-AM,BTCUSD,4079.72,4079.72,4046.99,4055.16,444.78,1808726.58
2017-09-27 08-AM,BTCUSD,4078.86,4090,4065,4079.72,424.28,1730711.76
2017-09-27 07-AM,BTCUSD,4058.88,4080,4055.15,4078.86,557.76,2271127.95
2017-09-27 06-AM,BTCUSD,3956.25,4058.89,3956.25,4058.88,796.13,3199601.36
2017-09-27 05-AM,BTCUSD,3934.69,3956.25,3934.69,3956.25,88.62,349891.16
2017-09-27 04-AM,BTCUSD,3939.58,3941.32,3927.74,3934.69,84.47,332550.47
2017-09-27 03-AM,BTCUSD,3936.51,3946.82,3930.58,3939.58,213.28,840048.71
2017-09-27 02-AM,BTCUSD,3941,3950,3930.68,3936.51,281.2,1108054.66
2017-09-27 01-AM,BTCUSD,3938.55,3941,3925,3941,229.71,904335.93
2017-09-27 12-AM,BTCUSD,3936.36,3940,3936.35,3938.55,196.61,774354.74
2017-09-26 11-PM,BTCUSD,3910.03,3946,3908.01,3936.36,754.49,2964405.53
2017-09-26 10-PM,BTCUSD,3905.01,3911,3895.48,3910.03,187.05,730392.09
2017-09-26 09-PM,BTCUSD,3904.06,3915,3904.06,3905.01,185.29,724545.63
2017-09-26 08-PM,BTCUSD,3885.09,3905.37,3880.36,3904.06,224.33,872993.41
2017-09-26 07-PM,BTCUSD,3888.01,3896.28,3885.08,3885.09,194.05,755519.13
2017-09-26 06-PM,BTCUSD,3915.99,3916.58,3888,3888.01,281.22,1098083.76
2017-09-26 05-PM,BTCUSD,3908.39,3919.98,3908.39,3915.99,215.27,843144.08
2017-09-26 04-PM,BTCUSD,3914.01,3914.14,3905,3908.39,212.72,831585.74
2017-09-26 03-PM,BTCUSD,3910.05,3919.68,3908.15,3914.01,363.62,1423507.68
2017-09-26 02-PM,BTCUSD,3920.11,3920.11,3910,3910.05,250.21,978795.18
2017-09-26 01-PM,BTCUSD,3909.49,3922.91,3907.9,3920.11,263.87,1033080.05
2017-09-26 12-PM,BTCUSD,3927.33,3927.33,3888,3909.49,370.63,1448073.61
2017-09-26 11-AM,BTCUSD,3940.79,3940.79,3915.13,3927.33,298.08,1170956.29
2017-09-26 10-AM,BTCUSD,3943.14,3945.5,3937.79,3940.79,197.7,779421.33
2017-09-26 09-AM,BTCUSD,3955.81,3956.95,3940.02,3943.14,230.25,909736.69
2017-09-26 08-AM,BTCUSD,3946,3960,3945.99,3955.81,384.66,1521318.45
2017-09-26 07-AM,BTCUSD,3940.01,3948.49,3937.71,3946,126.63,499217.95
2017-09-26 06-AM,BTCUSD,3925.99,3948.93,3925.99,3940.01,190.09,748329.4
2017-09-26 05-AM,BTCUSD,3919.54,3925.99,3884.5,3925.99,156.88,613278.26
2017-09-26 04-AM,BTCUSD,3922.76,3922.8,3899.98,3919.54,201.64,788785.24
2017-09-26 03-AM,BTCUSD,3890.03,3924.5,3885.54,3922.76,116.62,454864.52
2017-09-26 02-AM,BTCUSD,3857.01,3890.85,3857.01,3890.03,156.64,607330.03
2017-09-26 01-AM,BTCUSD,3913,3914.43,3854.29,3857.01,375.56,1454674.13
2017-09-26 12-AM,BTCUSD,3908.2,3921,3894.77,3913,230.97,902741.0
2017-09-25 11-PM,BTCUSD,3939.98,3939.99,3905.01,3908.2,278.12,1089707.71
2017-09-25 10-PM,BTCUSD,3932,3939.99,3932,3939.98,327.19,1288580.21
2017-09-25 09-PM,BTCUSD,3928.01,3933.62,3928,3932,130.08,511304.55
2017-09-25 08-PM,BTCUSD,3919.78,3935.63,3902.57,3928.01,299.77,1175634.21
2017-09-25 07-PM,BTCUSD,3924.01,3928.97,3905.23,3919.78,290.7,1139150.71
2017-09-25 06-PM,BTCUSD,3953.94,3957.92,3913.86,3924.01,361.96,1425950.67
2017-09-25 05-PM,BTCUSD,3938.02,3958.51,3925,3953.94,399.93,1575597.02
2017-09-25 04-PM,BTCUSD,3929.24,3959.45,3915.79,3938.02,342.26,1347568.72
2017-09-25 03-PM,BTCUSD,3902.89,3930,3901,3929.24,264.05,1033833.59
2017-09-25 02-PM,BTCUSD,3888.42,3924,3878.4,3902.89,655.67,2559045.78
2017-09-25 01-PM,BTCUSD,3908.07,3911,3879.21,3888.42,701.64,2735358.54
2017-09-25 12-PM,BTCUSD,3929.94,3969.37,3860,3908.07,808.39,3181544.95
2017-09-25 11-AM,BTCUSD,3929,3929.98,3901.99,3929.94,649.19,2542330.49
2017-09-25 10-AM,BTCUSD,3770,3954.95,3769.99,3929,1646.03,6394037.88
2017-09-25 09-AM,BTCUSD,3774.85,3795,3767.08,3770,237.87,899875.94
2017-09-25 08-AM,BTCUSD,3764,3774.87,3760,3774.85,220.27,830067.78
2017-09-25 07-AM,BTCUSD,3775.13,3775.13,3740,3764,94.72,356042.87
2017-09-25 06-AM,BTCUSD,3775.13,3775.13,3775.13,3775.13,0.0,0.0
2017-09-25 05-AM,BTCUSD,3775.13,3775.13,3775.13,3775.13,0.0,0.0
2017-09-25 04-AM,BTCUSD,3775.13,3775.13,3775.13,3775.13,5.93,22381.51
2017-09-25 03-AM,BTCUSD,3773.07,3776.85,3764.73,3775.13,106.09,400125.45
2017-09-25 02-AM,BTCUSD,3773.8,3787.74,3760.01,3773.07,183.49,692306.23
2017-09-25 01-AM,BTCUSD,3789.99,3799.99,3766.4,3773.8,235.94,893425.57
2017-09-25 12-AM,BTCUSD,3763.97,3814.09,3763.97,3789.99,602.43,2281927.41
2017-09-24 11-PM,BTCUSD,3764.03,3775.11,3747,3763.97,436.92,1642315.38
2017-09-24 10-PM,BTCUSD,3690.01,3789.99,3689.06,3764.03,696.59,2616792.45
